2024-02-04 05:36:22.169 [info] Log level: Info
2024-02-04 05:36:22.169 [info] Validating found git in: "git"
2024-02-04 06:46:53.655 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:47:32.491 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:47:49.882 [info] > git rev-parse --show-toplevel [3ms]
2024-02-04 06:51:57.405 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:52:20.871 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:52:35.265 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:53:25.361 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:53:58.384 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:54:06.561 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:56:49.546 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:57:29.906 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:57:38.017 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:58:04.973 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:58:29.592 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:58:57.192 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 06:59:59.936 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:00:32.659 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:01:39.151 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:03:01.653 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:03:44.011 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:05:40.747 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:07:28.308 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:08:50.495 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:10:32.981 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:11:29.352 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:11:38.571 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:12:21.314 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:14:27.985 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:17:19.127 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:19:05.496 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:19:27.605 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:19:48.806 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:20:09.203 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:22:12.917 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:27:12.615 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:28:30.659 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:29:01.136 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:29:57.405 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:30:07.205 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:30:18.998 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:30:33.709 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:30:49.045 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:30:54.570 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:32:00.268 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:32:03.591 [info] > git rev-parse --show-toplevel [1ms]
2024-02-04 07:44:27.617 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 07:45:01.693 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 08:06:15.240 [info] > git rev-parse --show-toplevel [2ms]
2024-02-04 08:06:15.246 [info] > git rev-parse --show-toplevel [1ms]
